Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic),Validation Calibration Error
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.019669323520937813,0.016596660123407728,0.0004897584229973633,0.01895773340416027
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.019669323520937813,0.016767411747674148,0.0004984374342278451,0.01913918904969527
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.017673457797598158,0.016585786914959693,0.00048430133237672453,0.01890825701006445
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.017673457797598158,0.014781425858993108,0.000474987238006422,0.016469514348907012
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.017673457797598158,0.014506568511315088,0.00047022991350763544,0.01619816215054269
OGD-OGD,1,AdultIncome,0.95+0.99,0.06315512041917487,0.06347393503127481,0.0008921979138486597,0.06646331546951771
OGD-OGD,13,AdultIncome,0.95+0.99,0.04844478535471679,0.03067872953519892,0.0005688476989414054,0.030854812810013083
OGD-OGD,25,AdultIncome,0.95+0.99,0.016374533193026574,0.030282922477237864,0.00046152594066997546,0.03465275810894772
OGD-OGD,37,AdultIncome,0.95+0.99,0.024131233513538856,0.0283172053912087,0.0004519272642308865,0.033911136647158224
OGD-OGD,49,AdultIncome,0.95+0.99,0.013788324930648707,0.02123630617292236,0.000418728311059014,0.0235142167953471
OGD-OGD,61,AdultIncome,0.95+0.99,0.013788324930648707,0.019457204817614617,0.00042964042359081744,0.01805411917806534
OGD-OGD,73,AdultIncome,0.95+0.99,0.021734727914137754,0.01926969868192273,0.00043197545845148426,0.017497529755498755
OGD-OGD,85,AdultIncome,0.95+0.99,0.021734727914137754,0.018361062992503424,0.00044729261147547037,0.01768396231340897
OGD-OGD,97,AdultIncome,0.95+0.99,0.021734727914137754,0.017805618194701067,0.0004556613622389711,0.01724293049602443
OGD,1,AdultIncome,0.9+0,0.06584360590941683,0.06617429786624203,0.0009192015421983318,0.06926508768005614
OGD,13,AdultIncome,0.9+0,0.02069385315426187,0.031726251311423,0.0005715958880654763,0.0323616243551747
OGD,25,AdultIncome,0.9+0,0.013275848952198738,0.02265571372254909,0.0005092971023993327,0.022553859801809736
OGD,37,AdultIncome,0.9+0,0.01364851927685177,0.02499695215568931,0.0005027067874251795,0.022596182921332208
OGD,49,AdultIncome,0.9+0,0.012622359938916656,0.025041105627645208,0.0005036697911722836,0.02269267513415525
OGD,61,AdultIncome,0.9+0,0.012400855701232812,0.02507334455293049,0.0005033913259178968,0.0225872349939068
OGD,73,AdultIncome,0.9+0,0.012339027122199038,0.0250826366213819,0.0005033077732801017,0.0225915860490253
OGD,85,AdultIncome,0.9+0,0.012321372178619375,0.025085202445763812,0.0005032858632441519,0.022594052340071294
OGD,97,AdultIncome,0.9+0,0.01231646199211088,0.025085949174037243,0.0005032790526423986,0.022594770102154427
Hedge,1,AdultIncome,0.8+0,0.1334120125641332,0.1326247037810489,0.0013583527169464644,0.14569393040551865
Hedge,13,AdultIncome,0.8+0,0.03424552949424261,0.026080420337507963,0.000825202233944718,0.02407761586557441
Hedge,25,AdultIncome,0.8+0,0.032144272982981024,0.026096467737245253,0.0008189733480824825,0.024817141991653267
Hedge,37,AdultIncome,0.8+0,0.03199685695581615,0.026661107035274863,0.0008188284520255342,0.028358512414050862
Hedge,49,AdultIncome,0.8+0,0.03198768071108407,0.026658747011799308,0.0008188059930436549,0.028356549037307933
Hedge,61,AdultIncome,0.8+0,0.03198693065223067,0.02665875247401407,0.000818804358675269,0.028356563766035087
Hedge,73,AdultIncome,0.8+0,0.03198687807524254,0.026658748658023007,0.0008188042226294826,0.028356560852865663
Hedge,85,AdultIncome,0.8+0,0.03198687514038427,0.02665874848325348,0.0008188042158255611,0.028356560749068407
Hedge,97,AdultIncome,0.8+0,0.031986874926334175,0.026658748454297183,0.0008188042152364774,0.028356560725884272
Prod,1,AdultIncome,0.95+0,0.09115659871611921,0.09105696947740242,0.001065863599311657,0.10343298977860761
Prod,13,AdultIncome,0.95+0,0.013537340553507311,0.028030807400804998,0.000503208289487363,0.028828297977684374
Prod,25,AdultIncome,0.95+0,0.0068602324072585,0.029743035134812957,0.0004222272287132074,0.02626963644922643
Prod,37,AdultIncome,0.95+0,0.005023967327197551,0.021778093543649315,0.0004307822434808789,0.01780068964673257
Prod,49,AdultIncome,0.95+0,0.003655053550521905,0.022598783597421,0.00041777635984730345,0.018350486478447812
Prod,61,AdultIncome,0.95+0,0.003297903677684948,0.022857983865999233,0.00041804856683292307,0.01870819435568636
Prod,73,AdultIncome,0.95+0,0.0036566038047704946,0.019847758503436393,0.00042121875789529346,0.018771343388037754
Prod,85,AdultIncome,0.95+0,0.003477968170571533,0.01972135460616573,0.00042494326374747747,0.018771343388037754
Prod,97,AdultIncome,0.95+0,0.003384631149270887,0.026190000392401908,0.00042663232238694513,0.018771343388037754
GD,1,AdultIncome,0.9+0,0.20650727364508284,0.20453038674033147,0.0020453038674033146,0.21879875195007797
GD,13,AdultIncome,0.9+0,0.014355752729593663,0.025966850828729283,0.0005893363069210839,0.02416782319885403
GD,25,AdultIncome,0.9+0,0.019948270907192013,0.023526738175916023,0.0006069911823868261,0.02315333015516706
GD,37,AdultIncome,0.9+0,0.02782415144446752,0.023526738175916023,0.0006153975995362841,0.02315333015516706
GD,49,AdultIncome,0.9+0,0.031011390471946978,0.023526738175916023,0.0006162962838833197,0.02315333015516706
GD,61,AdultIncome,0.9+0,0.031913617159992885,0.023526738175916023,0.0006184217017437042,0.02315333015516706
GD,73,AdultIncome,0.9+0,0.03216785188045073,0.023526738175916023,0.0006190206144368781,0.02315333015516706
GD,85,AdultIncome,0.9+0,0.009724160126338397,0.023526738175916023,0.0006190458623882814,0.02315333015516706
GD,97,AdultIncome,0.9+0,0.009724160126338397,0.023526738175916023,0.0006190541478038505,0.02315333015516706
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.10112553521146726,0.09993921929760034,0.0013418503094648762,0.11667429358655809
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.04311786030067326,0.028708065551746372,0.0005747131267111415,0.02225504505600692
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.03616577704477148,0.021610682287307198,0.0005534876030802124,0.020501702465518027
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.022713894560373444,0.014745492967975461,0.000490262783500546,0.01606623108950181
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.022713894560373444,0.014745492967975461,0.0004705636622069939,0.015970841477198298
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.022713894560373444,0.014807716420983472,0.00045815461952016537,0.015684876565621186
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.02028239829955299,0.014800256739468604,0.00045558686051235344,0.015639809835592905
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.0196614453361118,0.014700888279263863,0.00045558686051235344,0.015776407182567644
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.019546003933118113,0.014698764880388482,0.0004552218171917567,0.015674476780587036
OGD-OGD,1,AdultIncome,0.95+0.99,0.07896698642596195,0.08156265900492377,0.0008529736163269042,0.06295058447685148
OGD-OGD,13,AdultIncome,0.95+0.99,0.04534426639314873,0.04024930818369064,0.000660950527590871,0.04582386022259015
OGD-OGD,25,AdultIncome,0.95+0.99,0.022062244281288244,0.028737592880367053,0.0004442832173710963,0.03604083776553653
OGD-OGD,37,AdultIncome,0.95+0.99,0.016823084237378372,0.02756072627101625,0.0004321961689099911,0.03503296292811707
OGD-OGD,49,AdultIncome,0.95+0.99,0.014933039234132042,0.01764538144665869,0.000488949708178691,0.02143806823098794
OGD-OGD,61,AdultIncome,0.95+0.99,0.02462354789803371,0.017711431699639756,0.0005396201574816072,0.020309535670852905
OGD-OGD,73,AdultIncome,0.95+0.99,0.03119575335525207,0.018198489453927973,0.0005612918461549891,0.0208696314686264
OGD-OGD,85,AdultIncome,0.95+0.99,0.03119575335525207,0.01813050053695776,0.0005757733411055641,0.02099309874694063
OGD-OGD,97,AdultIncome,0.95+0.99,0.03106338458608033,0.018286285052485206,0.000582811745102101,0.020963907442211698
OGD,1,AdultIncome,0.9+0,0.06614440658460956,0.06615526106080004,0.0008847570304975032,0.06758318285205299
OGD,13,AdultIncome,0.9+0,0.01862759216422061,0.0272610593707624,0.0004354855033593967,0.025793054445292594
OGD,25,AdultIncome,0.9+0,0.011874837568813622,0.022023034315959308,0.0004007525156956824,0.017729878064424064
OGD,37,AdultIncome,0.9+0,0.010635151957992512,0.02264740416339014,0.0003968513023281656,0.018340349401977627
OGD,49,AdultIncome,0.9+0,0.01023439020144545,0.022807888583464636,0.0003953014579538597,0.018497261429332085
OGD,61,AdultIncome,0.9+0,0.010109496515245996,0.022857924118279957,0.0003949635242053068,0.01854618317017144
OGD,73,AdultIncome,0.9+0,0.010081700620981923,0.022875211076190574,0.00039483243009272794,0.018563085319372515
OGD,85,AdultIncome,0.9+0,0.010073426258075922,0.02287851270133921,0.00039479528127246976,0.018566313450149304
OGD,97,AdultIncome,0.9+0,0.010070958621889075,0.022879524291232113,0.00039478767241579363,0.018567302521991114
Hedge,1,AdultIncome,0.8+0,0.13367619010457252,0.13524461942199406,0.0013811354492762164,0.14111467636001998
Hedge,13,AdultIncome,0.8+0,0.03405134837436989,0.0403691527056929,0.0007401311154665242,0.03914489269453991
Hedge,25,AdultIncome,0.8+0,0.031979255975627875,0.02176601546015363,0.0007376447381663861,0.028282480399889284
Hedge,37,AdultIncome,0.8+0,0.031833599305045604,0.02178093977023858,0.000737323399382017,0.028281195123117258
Hedge,49,AdultIncome,0.8+0,0.03182322481161257,0.021785292317131506,0.0007372952433429443,0.028280322481007304
Hedge,61,AdultIncome,0.8+0,0.031822498654954165,0.02178548577200883,0.0007372949314671282,0.028280413651306725
Hedge,73,AdultIncome,0.8+0,0.03182244696398848,0.021785499959097267,0.0007372947796661254,0.02828039543551777
Hedge,85,AdultIncome,0.8+0,0.03182244439997446,0.021785501033099477,0.0007372947735403686,0.028280395201251723
Hedge,97,AdultIncome,0.8+0,0.031822444178476704,0.021785501098120434,0.0007372947729339172,0.028280395133981125
Prod,1,AdultIncome,0.95+0,0.09150717208412867,0.09314735984059425,0.0010334933429942946,0.09898723817805184
Prod,13,AdultIncome,0.95+0,0.011816471574343729,0.025484238659804162,0.0005676071911798452,0.03222687130919279
Prod,25,AdultIncome,0.95+0,0.005463304174578733,0.025641302329448563,0.0005908746843155837,0.024733229446177073
Prod,37,AdultIncome,0.95+0,0.005461973931653382,0.02827558249460297,0.0005345973731493689,0.025680650847986815
Prod,49,AdultIncome,0.95+0,0.0033311978983279703,0.026864144504127965,0.0005081122851815554,0.0228460150007768
Prod,61,AdultIncome,0.95+0,0.003322098316197745,0.025886513155997246,0.0005146848854214488,0.022805640047032814
Prod,73,AdultIncome,0.95+0,0.0031046107825800323,0.025727708690127776,0.0005266747390331693,0.022260696049780464
Prod,85,AdultIncome,0.95+0,0.0030532518527683046,0.025733825585716626,0.0005298643194632917,0.022267930661915354
Prod,97,AdultIncome,0.95+0,0.0030169931771263613,0.029708932382313664,0.0005330664940727196,0.025885295072704033
GD,1,AdultIncome,0.9+0,0.206621999908219,0.20806629834254142,0.002080662983425414,0.2139885595423817
GD,13,AdultIncome,0.9+0,0.01958697713336504,0.023425414364640886,0.0006754292554509754,0.022517671965479658
GD,25,AdultIncome,0.9+0,0.03368907081915176,0.02155530386740333,0.0006903787871136214,0.019815522620904857
GD,37,AdultIncome,0.9+0,0.011095079689780196,0.02155530386740333,0.0006216876494732422,0.019815522620904857
GD,49,AdultIncome,0.9+0,0.010076765963587031,0.02155530386740333,0.0006092038225388567,0.019815522620904857
GD,61,AdultIncome,0.9+0,0.010076765963587031,0.02155530386740333,0.0006092038225388567,0.019815522620904857
GD,73,AdultIncome,0.9+0,0.010076765963587031,0.02155530386740333,0.0006092038225388567,0.019815522620904857
GD,85,AdultIncome,0.9+0,0.010076765963587031,0.02155530386740333,0.0006092038225388567,0.019815522620904857
GD,97,AdultIncome,0.9+0,0.010076765963587031,0.02155530386740333,0.0006092038225388567,0.019815522620904857
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.2082281675921252,0.1995580110497238,0.001995580110497238,0.21489859594383776
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.059049266316844276,0.045143444789523354,0.0010194276006638752,0.04041805125548403
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.0609193682958282,0.02314998602089431,0.0008147813388546086,0.02586996513181602
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.043670322549549334,0.021073703601676614,0.0005640924690432276,0.02488589238146176
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.04176255662225059,0.020405841487347816,0.0005499168597057932,0.024436374857681516
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.028517334581728206,0.018740527697434485,0.0005551264585189551,0.022704234719449674
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.023961332604148827,0.019442458113761663,0.0005551264585189551,0.022662044574027172
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.023961332604148827,0.019552515089254607,0.0005551264585189551,0.022937245307087052
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.023961332604148827,0.019079984581504297,0.0005551264585189551,0.022447577090920705
OGD-OGD,1,AdultIncome,0.95+0.99,0.06295565192926043,0.06483424284985724,0.0008848065168963624,0.06599301515351151
OGD-OGD,13,AdultIncome,0.95+0.99,0.04602032755000191,0.02758712291768617,0.0005673689694503006,0.030314557127910518
OGD-OGD,25,AdultIncome,0.95+0.99,0.03583411313201164,0.04392311633606189,0.000616651204216593,0.03472692169166744
OGD-OGD,37,AdultIncome,0.95+0.99,0.020178109548592654,0.04365591569679575,0.0004540469169177768,0.03420969951018267
OGD-OGD,49,AdultIncome,0.95+0.99,0.02093080157805546,0.04369526754804888,0.00045343913199998606,0.034241132582501034
OGD-OGD,61,AdultIncome,0.95+0.99,0.01673163314519998,0.04490377779585708,0.0004937808997149587,0.035938774778832235
OGD-OGD,73,AdultIncome,0.95+0.99,0.013841379551020003,0.04582889066562511,0.0005118822881508385,0.036859726061478845
OGD-OGD,85,AdultIncome,0.95+0.99,0.014007213146724828,0.04643166726507083,0.0005142728275833474,0.03745978528234654
OGD-OGD,97,AdultIncome,0.95+0.99,0.014007213146724828,0.04720043032800361,0.0005215793800320205,0.03822507609676163
OGD,1,AdultIncome,0.9+0,0.06563853932373925,0.06762446800878343,0.0009127087684856243,0.06872077828679038
OGD,13,AdultIncome,0.9+0,0.020921837960377138,0.03646010448417713,0.00043376478190508495,0.02670946942306547
OGD,25,AdultIncome,0.9+0,0.013709059767976959,0.021907750031520033,0.00042202825737521594,0.018887887115929928
OGD,37,AdultIncome,0.9+0,0.014953121046973937,0.022215234305986632,0.0004160270195427254,0.019246940294010743
OGD,49,AdultIncome,0.9+0,0.01348525504436831,0.022215234305986632,0.00041254472179633314,0.019246940294010743
OGD,61,AdultIncome,0.9+0,0.01307252384178738,0.022215234305986632,0.0004127804252948769,0.019246940294010743
OGD,73,AdultIncome,0.9+0,0.012956122723257276,0.022215234305986632,0.00041284694304961867,0.019246940294010743
OGD,85,AdultIncome,0.9+0,0.012923261320754286,0.022215234305986632,0.00041286572527809084,0.019246940294010743
OGD,97,AdultIncome,0.9+0,0.012913981393698601,0.022215234305986632,0.0004128710295823973,0.019246940294010743
Hedge,1,AdultIncome,0.8+0,0.13555408738357513,0.1264091907144391,0.0012935810343404693,0.14087002095048792
Hedge,13,AdultIncome,0.8+0,0.03351511228904547,0.02712985034111942,0.0007703432947138197,0.023481463509106407
Hedge,25,AdultIncome,0.8+0,0.03139083665669556,0.028072043679595662,0.0007656141421672691,0.02342729999855289
Hedge,37,AdultIncome,0.8+0,0.031231174672266968,0.028143374163994147,0.0007651208045818954,0.023423038359821156
Hedge,49,AdultIncome,0.8+0,0.03122225561556744,0.02814721367641906,0.000765086315364282,0.023422579624742125
Hedge,61,AdultIncome,0.8+0,0.03122158643529602,0.028147495758692243,0.0007650854966526438,0.023422565566411615
Hedge,73,AdultIncome,0.8+0,0.03122153086727783,0.028147521123238088,0.0007650852970722371,0.02342256414668845
Hedge,85,AdultIncome,0.8+0,0.031221527505121714,0.028147522039785485,0.0007650852923110961,0.02342256400893672
Hedge,97,AdultIncome,0.8+0,0.03122152726601745,0.028147522146418826,0.0007650852918331036,0.023422564004645874
Prod,1,AdultIncome,0.95+0,0.09354215268598638,0.08412281496241297,0.0010642514265012232,0.09807507054380546
Prod,13,AdultIncome,0.95+0,0.009688025359337816,0.030038324818827494,0.0004528771823612817,0.028106088481108245
Prod,25,AdultIncome,0.95+0,0.005668845984727161,0.036143484127148066,0.00043087036607069445,0.025980751082986725
Prod,37,AdultIncome,0.95+0,0.003700107215105693,0.034271548216046104,0.0004069654770856914,0.026014611476736806
Prod,49,AdultIncome,0.95+0,0.0031079775228749673,0.03776050224319323,0.0004038157145174114,0.028033301848353957
Prod,61,AdultIncome,0.95+0,0.003105799066586606,0.03816791863830894,0.00040855987028257123,0.02786774956367992
Prod,73,AdultIncome,0.95+0,0.0030206379154760704,0.0341308228352651,0.0004122224079485076,0.023833781686791164
Prod,85,AdultIncome,0.95+0,0.002888343962319054,0.03422344458060354,0.00041443276209213376,0.02429917210264575
Prod,97,AdultIncome,0.95+0,0.004763126347866683,0.034163773324750096,0.0004150795599881286,0.024234815733794827
GD,1,AdultIncome,0.9+0,0.2082281675921252,0.1995580110497238,0.001995580110497238,0.21489859594383776
GD,13,AdultIncome,0.9+0,0.0408797649060067,0.053956906077348064,0.0009947999896226432,0.04489664586583464
GD,25,AdultIncome,0.9+0,0.019587736347342774,0.053956906077348064,0.0009153911234812487,0.04489664586583464
GD,37,AdultIncome,0.9+0,0.016871508585913398,0.06043152899099777,0.0009527462949772676,0.05173431323043808
GD,49,AdultIncome,0.9+0,0.016871508585913398,0.06043152899099777,0.0009527462949772676,0.05173431323043808
GD,61,AdultIncome,0.9+0,0.016871508585913398,0.06043152899099777,0.0009527462949772676,0.05173431323043808
GD,73,AdultIncome,0.9+0,0.016871508585913398,0.06043152899099777,0.0009527462949772676,0.05173431323043808
GD,85,AdultIncome,0.9+0,0.016871508585913398,0.06043152899099777,0.0009527462949772676,0.05173431323043808
GD,97,AdultIncome,0.9+0,0.016871508585913398,0.06043152899099777,0.0009527462949772676,0.05173431323043808
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.20689734293974577,0.21226519337016575,0.0021226519337016574,0.20748829953198128
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.06301168195607063,0.04135264818328722,0.0009385319259420326,0.03379716810730251
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.040892832152578155,0.027800159213182588,0.0004359188957483173,0.034310728078796315
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.040892832152578155,0.027113868094836274,0.0004335295929851723,0.03332544457609923
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.03498633341942433,0.026601198745547148,0.00045132054216664324,0.03346663837504668
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.022185871807454835,0.02459666184481292,0.0005044138948080504,0.03108691817334038
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.022185871807454835,0.02464730258945755,0.0005133072028694894,0.031417063961036905
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.022185871807454835,0.02467101818425844,0.0005176908282090332,0.031471647487382945
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.022041088952755448,0.0246804416735902,0.0005187643186059537,0.03137804821577586
OGD-OGD,1,AdultIncome,0.95+0.99,0.06390271616799699,0.062262424766695225,0.0008336739714238584,0.06365292154976734
OGD-OGD,13,AdultIncome,0.95+0.99,0.042518415951295754,0.02498338691000525,0.0006372136184271643,0.024595192443092852
OGD-OGD,25,AdultIncome,0.95+0.99,0.019127522997754078,0.01772700630709923,0.0003706734191875599,0.02004039650486358
OGD-OGD,37,AdultIncome,0.95+0.99,0.022817574576435386,0.017701883178549378,0.00038707360387206784,0.021757309933511635
OGD-OGD,49,AdultIncome,0.95+0.99,0.014884562171508388,0.01800621414366761,0.0003996399504129821,0.02039281678718465
OGD-OGD,61,AdultIncome,0.95+0.99,0.014884562171508388,0.018941412786925335,0.00037659329377737124,0.021450709732267672
OGD-OGD,73,AdultIncome,0.95+0.99,0.014884562171508388,0.01858759741005934,0.0003662094535967356,0.02198291271465364
OGD-OGD,85,AdultIncome,0.95+0.99,0.013914216948130607,0.018579158357438615,0.00036774575782622457,0.02197766410931487
OGD-OGD,97,AdultIncome,0.95+0.99,0.012993927588985045,0.018578204623283696,0.000369277425035478,0.02197679352767015
OGD,1,AdultIncome,0.9+0,0.06662012515301506,0.0648864046262973,0.000859913770019879,0.06638068468304624
OGD,13,AdultIncome,0.9+0,0.0205883132665699,0.031196835914187662,0.0005908684974697085,0.03369309199393634
OGD,25,AdultIncome,0.9+0,0.015762804457420388,0.02392965644094372,0.000527747536434852,0.022537601655308118
OGD,37,AdultIncome,0.9+0,0.01380599383390455,0.020986335932119127,0.0005200250409339732,0.02227217767938357
OGD,49,AdultIncome,0.9+0,0.013352104515807662,0.021284482397170512,0.0005165338053868502,0.02256361131907194
OGD,61,AdultIncome,0.9+0,0.013211539053153632,0.02134692604790221,0.0005155708682792172,0.022624649038922254
OGD,73,AdultIncome,0.9+0,0.013173738021004395,0.021372377215417467,0.0005153055400971231,0.022649527168475167
OGD,85,AdultIncome,0.9+0,0.013165661797079885,0.021375324927722875,0.0005152706235700698,0.02265240851246751
OGD,97,AdultIncome,0.9+0,0.01316342580607017,0.021376194016389665,0.0005152638012737426,0.022653258033434785
Hedge,1,AdultIncome,0.8+0,0.13389718721708,0.1397488464367067,0.001397488464367067,0.13456309671357564
Hedge,13,AdultIncome,0.8+0,0.0345225044809104,0.0233645398890621,0.0007317906823980747,0.024628718760376266
Hedge,25,AdultIncome,0.8+0,0.03241581697021939,0.02763883510091913,0.0007300193003827618,0.027612269321683394
Hedge,37,AdultIncome,0.8+0,0.032298432138288896,0.027633841041733616,0.0007298071213368424,0.027607338041234438
Hedge,49,AdultIncome,0.8+0,0.03228678602828919,0.027633481410332308,0.0007297813581265707,0.02760698222907073
Hedge,61,AdultIncome,0.8+0,0.03228606114011253,0.027633368607649877,0.0007297793827889417,0.027606870397035823
Hedge,73,AdultIncome,0.8+0,0.03228602231877619,0.027633362970245365,0.0007297793016153493,0.02760686481214113
Hedge,85,AdultIncome,0.8+0,0.03228601949572808,0.027633362777331083,0.0007297792957531781,0.027606864621230114
Hedge,97,AdultIncome,0.8+0,0.03228601928317129,0.027633362706879754,0.000729779295022288,0.027606864551365216
Prod,1,AdultIncome,0.95+0,0.09169675253206513,0.09782809528122458,0.0010174803006974015,0.09240599132162015
Prod,13,AdultIncome,0.95+0,0.01476610984721796,0.0316242865652868,0.00043594703862695933,0.03419595569659031
Prod,25,AdultIncome,0.95+0,0.006659252027298309,0.029375954777028753,0.00042997573695253353,0.029738755254016234
Prod,37,AdultIncome,0.95+0,0.003708029015530119,0.028820990219434583,0.00041112872617618936,0.029028654845436964
Prod,49,AdultIncome,0.95+0,0.0031873706169962676,0.02805063266494011,0.0003983266725000248,0.028929890520585762
Prod,61,AdultIncome,0.95+0,0.0030744538738639525,0.027900715743513566,0.0003988357150767565,0.02889647184621083
Prod,73,AdultIncome,0.95+0,0.002972165997553533,0.027751469446792038,0.00040154266520670353,0.028182117207656822
Prod,85,AdultIncome,0.95+0,0.002928902118481394,0.027520496592374526,0.00040228795783416363,0.02800871969546873
Prod,97,AdultIncome,0.95+0,0.0030259939193399976,0.027448068201157326,0.00040282678998273364,0.02793425829769273
GD,1,AdultIncome,0.9+0,0.20689734293974577,0.21226519337016575,0.0021226519337016574,0.20748829953198128
GD,13,AdultIncome,0.9+0,0.040339828216493304,0.020919226519337017,0.0006565761733738447,0.0251897425897036
GD,25,AdultIncome,0.9+0,0.016932677711108957,0.020919226519337017,0.0006203505249464112,0.0251897425897036
GD,37,AdultIncome,0.9+0,0.027481179257670078,0.020919226519337017,0.0006097852416142468,0.0251897425897036
GD,49,AdultIncome,0.9+0,0.030753749882602932,0.020919226519337017,0.000616407574331019,0.0251897425897036
GD,61,AdultIncome,0.9+0,0.0316534545723839,0.020919226519337017,0.0006224267416803401,0.0251897425897036
GD,73,AdultIncome,0.9+0,0.03190890615642285,0.020919226519337017,0.0006241357533721142,0.0251897425897036
GD,85,AdultIncome,0.9+0,0.03198089257548521,0.020919226519337017,0.0006245757733646279,0.0251897425897036
GD,97,AdultIncome,0.9+0,0.032001236207986235,0.020919226519337017,0.0006247534560895103,0.0251897425897036
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.20916892294984168,0.2045303867403315,0.002045303867403315,0.20371814872594907
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.05932853960692743,0.03490176916274302,0.0009531606194059096,0.035089986082547195
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.059381361407971164,0.029186693046612023,0.0007091002250437798,0.0332931105493961
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.045347261548338624,0.026956758678124023,0.0005164017832597897,0.031534041892556854
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.039376918502801665,0.023750980922218765,0.0005093127552667414,0.02666574956986029
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.025321108741124348,0.02209166185165847,0.0005093127552667414,0.02630936940228492
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.022584326361134388,0.021659716867964512,0.0005093127552667414,0.026481155091273807
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.022584326361134388,0.021603747596361036,0.0005093127552667414,0.02422220062290939
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.022584326361134388,0.021603747596361036,0.0005111819225408155,0.02425149131113512
OGD-OGD,1,AdultIncome,0.95+0.99,0.06436783782755814,0.06264278171211464,0.0008662068226460083,0.06057008710839453
OGD-OGD,13,AdultIncome,0.95+0.99,0.04383113058757718,0.02349966657775604,0.0005858133800424884,0.02259984131648416
OGD-OGD,25,AdultIncome,0.95+0.99,0.021130082732770967,0.022427568715662465,0.0005092811498782236,0.0221453729449389
OGD-OGD,37,AdultIncome,0.95+0.99,0.021130082732770967,0.0220659697538552,0.000497854109622203,0.022209019824820132
OGD-OGD,49,AdultIncome,0.95+0.99,0.014292443775368455,0.014688659329166636,0.00038852192342123815,0.015046467268005043
OGD-OGD,61,AdultIncome,0.95+0.99,0.019460290019143355,0.014549895531723244,0.00037331722848920403,0.015110097614081061
OGD-OGD,73,AdultIncome,0.95+0.99,0.023506011371823534,0.014377837869565658,0.00036055579742375456,0.015117162637458608
OGD-OGD,85,AdultIncome,0.95+0.99,0.023506011371823534,0.014469256464569867,0.00035265421544651814,0.014568285254720906
OGD-OGD,97,AdultIncome,0.95+0.99,0.023506011371823534,0.014785124033820719,0.00036228273140969064,0.014946002411581772
OGD,1,AdultIncome,0.9+0,0.06709550998814195,0.06526451501361774,0.0008924241556610393,0.0632423434337288
OGD,13,AdultIncome,0.9+0,0.02067163487123057,0.025948350685868166,0.0004537603288004137,0.030063727042598756
OGD,25,AdultIncome,0.9+0,0.014182695643866131,0.020912706626691868,0.0003857839378537264,0.024595729782391017
OGD,37,AdultIncome,0.9+0,0.013897220236211752,0.020912706626691868,0.00040407228119565373,0.024595729782391017
OGD,49,AdultIncome,0.9+0,0.013321681753778463,0.021217493735634935,0.00040182578566015447,0.024926665833276476
OGD,61,AdultIncome,0.9+0,0.013164025100874922,0.021301223616299478,0.00040105296511140073,0.02501757924540967
OGD,73,AdultIncome,0.9+0,0.013125380889545247,0.021322510513190132,0.0004008821966435865,0.025040692432896628
OGD,85,AdultIncome,0.9+0,0.013113575442275113,0.021328236444892908,0.0004008216116077132,0.025046909615873695
