Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic),Validation Calibration Error
GD,373,Dry Beans,0.8+0,0.05590949194403682,0.07104573117006643,4.0845800218098456e-05,0.06060549640450057
GD,385,Dry Beans,0.8+0,0.05590949194403682,0.07104573117006643,4.0845800218098456e-05,0.06060549640450057
GD,397,Dry Beans,0.8+0,0.05590949194403682,0.07104573117006643,4.0845800218098456e-05,0.06060549640450057
Prod,1,Dry Beans,0.85+0,0.1538044900398452,0.16722424589243853,7.646284677294858e-05,0.13088981515041678
Prod,13,Dry Beans,0.85+0,0.08164272530709428,0.08932429259990024,4.313336405417654e-05,0.09140912382924879
Prod,25,Dry Beans,0.85+0,0.07843357780566407,0.08829407614480606,4.275017729512983e-05,0.0907897403732367
Prod,37,Dry Beans,0.85+0,0.07808379956336035,0.08818177695576108,4.266111428718288e-05,0.09064138884622705
Prod,49,Dry Beans,0.85+0,0.07801644893855163,0.08817221060742941,4.265067824567927e-05,0.09062439886909719
Prod,61,Dry Beans,0.85+0,0.07800752391348816,0.08816995354761438,4.264958079191851e-05,0.09062263937520328
Prod,73,Dry Beans,0.85+0,0.07800652103453234,0.08816965275152704,4.264933204961056e-05,0.09062222646224066
Prod,85,Dry Beans,0.85+0,0.07800633626611449,0.08816960965596327,4.264928517176659e-05,0.09062214746770617
Prod,97,Dry Beans,0.85+0,0.07800631217465585,0.08816960506602105,4.264927895443226e-05,0.09062213706762585
Prod,109,Dry Beans,0.85+0,0.07800630842956391,0.0881696046474353,4.264927818469241e-05,0.09062213579667197
Prod,121,Dry Beans,0.85+0,0.07800630799338755,0.08816960451238696,4.264927809554258e-05,0.09062213564964414
Prod,133,Dry Beans,0.85+0,0.07800630791859832,0.08816960449749296,4.2649278076426636e-05,0.0906221356175128
Prod,145,Dry Beans,0.85+0,0.07800630790948318,0.08816960449560983,4.2649278074217574e-05,0.09062213561384734
Prod,157,Dry Beans,0.85+0,0.07800630790790813,0.08816960449514248,4.264927807396233e-05,0.09062213561342437
Prod,169,Dry Beans,0.85+0,0.07800630790770148,0.08816960449508723,4.2649278073936135e-05,0.09062213561338232
Prod,181,Dry Beans,0.85+0,0.07800630790767428,0.08816960449507885,4.264927807393093e-05,0.09062213561337373
Prod,193,Dry Beans,0.85+0,0.07800630790766998,0.08816960449507795,4.264927807392985e-05,0.0906221356133719
Prod,205,Dry Beans,0.85+0,0.07800630790766938,0.08816960449507787,4.264927807392968e-05,0.09062213561337165
Prod,217,Dry Beans,0.85+0,0.0780063079076693,0.08816960449507784,4.2649278073929664e-05,0.09062213561337162
Prod,229,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,241,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,253,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,265,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,277,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,289,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,301,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,313,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,325,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,337,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,349,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,361,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,373,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,385,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
Prod,397,Dry Beans,0.85+0,0.07800630790766928,0.08816960449507784,4.264927807392966e-05,0.09062213561337162
OGD,1,Dry Beans,0.85+0,0.12683111445735235,0.1407602190773851,6.436224009025381e-05,0.10784810522829012
OGD,13,Dry Beans,0.85+0,0.0798767951409714,0.09098568200605736,4.283398299590223e-05,0.09513514372242496
OGD,25,Dry Beans,0.85+0,0.07564073257595307,0.08832954216694533,4.1621548238607866e-05,0.09252211333067925
OGD,37,Dry Beans,0.85+0,0.07494581617246697,0.08788849924193905,4.1420064030944954e-05,0.09209047575222122
OGD,49,Dry Beans,0.85+0,0.07488492764233648,0.0878484996079879,4.140177430348673e-05,0.09205106045844869
OGD,61,Dry Beans,0.85+0,0.07487811539218217,0.08784563615485368,4.1400464997069614e-05,0.09204813069671794
OGD,73,Dry Beans,0.85+0,0.0748770951351716,0.0878451319448822,4.1400234448385805e-05,0.09204763434787026
OGD,85,Dry Beans,0.85+0,0.07487690707694948,0.08784507296923186,4.140020748192475e-05,0.09204757385275232
OGD,97,Dry Beans,0.85+0,0.07487688749926871,0.08784506352020065,4.140020316138007e-05,0.0920475644512096
OGD,109,Dry Beans,0.85+0,0.07487688400163547,0.0878450622017685,4.140020255853044e-05,0.09204756314694601
OGD,121,Dry Beans,0.85+0,0.07487688354394936,0.0878450620381408,4.14002024837121e-05,0.09204756298431954
OGD,133,Dry Beans,0.85+0,0.0748768834755229,0.08784506202115293,4.140020247594444e-05,0.09204756296652485
OGD,145,Dry Beans,0.85+0,0.07487688346549812,0.08784506201726404,4.140020247416626e-05,0.09204756296265686
OGD,157,Dry Beans,0.85+0,0.07487688346431295,0.08784506201688239,4.140020247399175e-05,0.09204756296227279
OGD,169,Dry Beans,0.85+0,0.07487688346412277,0.08784506201675506,4.140020247393353e-05,0.0920475629621479
OGD,181,Dry Beans,0.85+0,0.0748768834640952,0.08784506201674552,4.140020247392917e-05,0.09204756296213844
OGD,193,Dry Beans,0.85+0,0.0748768834640919,0.087845062016744,4.140020247392847e-05,0.09204756296213686
OGD,205,Dry Beans,0.85+0,0.07487688346409131,0.08784506201674373,4.1400202473928354e-05,0.09204756296213658
OGD,217,Dry Beans,0.85+0,0.07487688346409124,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,229,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,241,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,253,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,265,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,277,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,289,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,301,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,313,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,325,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,337,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,349,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,361,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,373,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,385,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
OGD,397,Dry Beans,0.85+0,0.07487688346409123,0.08784506201674368,4.1400202473928327e-05,0.09204756296213655
Hedge,1,Dry Beans,0.85+0,0.16422895306685362,0.17745185971984323,8.113939630536957e-05,0.14083230069501462
Hedge,13,Dry Beans,0.85+0,0.0843633058952738,0.09602846488151384,4.3908763091684426e-05,0.08877319659920341
Hedge,25,Dry Beans,0.85+0,0.0816873251795933,0.09656481447705689,4.386028456454807e-05,0.09081850590153194
Hedge,37,Dry Beans,0.85+0,0.08126642681509198,0.09639796916479094,4.378525477070372e-05,0.09069840097005245
Hedge,49,Dry Beans,0.85+0,0.08121304061090844,0.0963793812437472,4.3776915728474896e-05,0.0906829315667685
Hedge,61,Dry Beans,0.85+0,0.08120552247654911,0.09637834266499756,4.3776473630406815e-05,0.09067957652507037
Hedge,73,Dry Beans,0.85+0,0.08120430662160524,0.09637829090247929,4.377645359681522e-05,0.09067922883160964
Hedge,85,Dry Beans,0.85+0,0.08120412540487021,0.09637825638459707,4.377643856936323e-05,0.09067914913709292
Hedge,97,Dry Beans,0.85+0,0.08120410137712891,0.09637824811758108,4.3776434893667494e-05,0.09067913804700725
Hedge,109,Dry Beans,0.85+0,0.08120409786934533,0.09637824791882063,4.377643481324534e-05,0.0906791370443471
Hedge,121,Dry Beans,0.85+0,0.08120409737088945,0.0963782478225402,4.377643477130017e-05,0.09067913682686059
Hedge,133,Dry Beans,0.85+0,0.08120409730451235,0.09637824780884507,4.37764347653338e-05,0.09067913679592492
Hedge,145,Dry Beans,0.85+0,0.08120409729366408,0.09637824780426557,4.37764347632662e-05,0.09067913679333271
Hedge,157,Dry Beans,0.85+0,0.08120409729232288,0.09637824780402049,4.377643476315987e-05,0.09067913679273884
Hedge,169,Dry Beans,0.85+0,0.08120409729214005,0.09637824780398269,4.377643476314326e-05,0.09067913679267145
Hedge,181,Dry Beans,0.85+0,0.08120409729211306,0.09637824780397297,4.377643476313888e-05,0.09067913679266551
Hedge,193,Dry Beans,0.85+0,0.08120409729210927,0.09637824780397265,4.3776434763138755e-05,0.09067913679266397
Hedge,205,Dry Beans,0.85+0,0.08120409729210874,0.09637824780397253,4.3776434763138694e-05,0.09067913679266379
Hedge,217,Dry Beans,0.85+0,0.08120409729210865,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,229,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,241,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,253,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,265,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,277,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,289,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,301,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,313,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,325,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,337,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,349,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,361,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,373,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,385,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
Hedge,397,Dry Beans,0.85+0,0.08120409729210863,0.0963782478039725,4.377643476313868e-05,0.09067913679266375
GD,1,Dry Beans,0.85+0,0.09924307361508625,0.0985028683363649,4.810470101095365e-05,0.09973666886109282
GD,13,Dry Beans,0.85+0,0.047381266086274715,0.07339948541071677,3.7468722445372244e-05,0.07056657442333304
